idx,site,xseq_lb,xseq_ub,yseq_lb,yseq_ub
24219,TEAK,313667.34,313811.34,4092830.64,4092974.64
24220,TEAK,313667.34,313811.34,4092926.64,4093070.64
24221,TEAK,313667.34,313811.34,4093022.64,4093166.64
24222,TEAK,313667.34,313811.34,4093118.64,4093262.64
24223,TEAK,313667.34,313811.34,4093214.64,4093358.64
24224,TEAK,313667.34,313811.34,4093310.64,4093454.64
24225,TEAK,313667.34,313811.34,4093406.64,4093550.64
24226,TEAK,313667.34,313811.34,4093502.64,4093646.64
24227,TEAK,313667.34,313811.34,4093598.64,4093742.64
24228,TEAK,313667.34,313811.34,4093694.64,4093838.64
24229,TEAK,313667.34,313811.34,4093790.64,4093934.64
24230,TEAK,313667.34,313811.34,4093886.64,4094030.64
24231,TEAK,313667.34,313811.34,4093982.64,4094126.64
24232,TEAK,313667.34,313811.34,4094078.64,4094222.64
24233,TEAK,313667.34,313811.34,4094174.64,4094318.64
24234,TEAK,313667.34,313811.34,4094270.64,4094414.64
24235,TEAK,313667.34,313811.34,4094366.64,4094510.64
24236,TEAK,313667.34,313811.34,4094462.64,4094606.64
24237,TEAK,313667.34,313811.34,4094558.64,4094702.64
24238,TEAK,313667.34,313811.34,4094654.64,4094798.64
24239,TEAK,313667.34,313811.34,4094750.64,4094894.64
24240,TEAK,313667.34,313811.34,4094846.64,4094990.64
24241,TEAK,313667.34,313811.34,4094942.64,4095086.64
24242,TEAK,313667.34,313811.34,4095038.64,4095182.64
24243,TEAK,313667.34,313811.34,4095134.64,4095278.64
24244,TEAK,313667.34,313811.34,4095230.64,4095374.64
24245,TEAK,313667.34,313811.34,4095326.64,4095470.64
24246,TEAK,313667.34,313811.34,4095422.64,4095566.64
24247,TEAK,313667.34,313811.34,4095518.64,4095662.64
24248,TEAK,313667.34,313811.34,4095614.64,4095758.64
24249,TEAK,313667.34,313811.34,4095710.64,4095854.64
24250,TEAK,313667.34,313811.34,4095806.64,4095950.64
24251,TEAK,313667.34,313811.34,4095902.64,4096046.64
24252,TEAK,313667.34,313811.34,4095998.64,4096142.64
24253,TEAK,313667.34,313811.34,4096094.64,4096238.64
24254,TEAK,313667.34,313811.34,4096190.64,4096334.64
24255,TEAK,313667.34,313811.34,4096286.64,4096430.64
24256,TEAK,313667.34,313811.34,4096382.64,4096526.64
24257,TEAK,313667.34,313811.34,4096478.64,4096622.64
24258,TEAK,313667.34,313811.34,4096574.64,4096718.64
24259,TEAK,313667.34,313811.34,4096670.64,4096814.64
24260,TEAK,313667.34,313811.34,4096766.64,4096910.64
24261,TEAK,313667.34,313811.34,4096862.64,4097006.64
24262,TEAK,313667.34,313811.34,4096958.64,4097102.64
24263,TEAK,313667.34,313811.34,4097054.64,4097198.64
24264,TEAK,313667.34,313811.34,4097150.64,4097294.64
24265,TEAK,313667.34,313811.34,4097246.64,4097390.64
24266,TEAK,313667.34,313811.34,4097342.64,4097486.64
24267,TEAK,313667.34,313811.34,4097438.64,4097582.64
24268,TEAK,313667.34,313811.34,4097534.64,4097678.64
24269,TEAK,313667.34,313811.34,4097630.64,4097774.64
24270,TEAK,313667.34,313811.34,4097726.64,4097870.64
24271,TEAK,313667.34,313811.34,4097822.64,4097966.64
24272,TEAK,313667.34,313811.34,4097918.64,4098062.64
24273,TEAK,313667.34,313811.34,4098014.64,4098158.64
24274,TEAK,313667.34,313811.34,4098110.64,4098254.64
24275,TEAK,313667.34,313811.34,4098206.64,4098350.64
24276,TEAK,313667.34,313811.34,4098302.64,4098446.64
24277,TEAK,313667.34,313811.34,4098398.64,4098542.64
24278,TEAK,313667.34,313811.34,4098494.64,4098638.64
24279,TEAK,313667.34,313811.34,4098590.64,4098734.64
24280,TEAK,313667.34,313811.34,4098686.64,4098830.64
24281,TEAK,313667.34,313811.34,4098782.64,4098926.64
24282,TEAK,313667.34,313811.34,4098878.64,4099022.64
24283,TEAK,313667.34,313811.34,4098974.64,4099118.64
24284,TEAK,313667.34,313811.34,4099070.64,4099214.64
24285,TEAK,313667.34,313811.34,4099166.64,4099310.64
24286,TEAK,313667.34,313811.34,4099262.64,4099406.64
24287,TEAK,313667.34,313811.34,4099358.64,4099502.64
24288,TEAK,313667.34,313811.34,4099454.64,4099598.64
24289,TEAK,313667.34,313811.34,4099550.64,4099694.64
24290,TEAK,313667.34,313811.34,4099646.64,4099790.64
24291,TEAK,313667.34,313811.34,4099742.64,4099886.64
24292,TEAK,313667.34,313811.34,4099838.64,4099982.64
24293,TEAK,313667.34,313811.34,4099934.64,4100078.64
24294,TEAK,313667.34,313811.34,4100030.64,4100174.64
24295,TEAK,313667.34,313811.34,4100126.64,4100270.64
24296,TEAK,313667.34,313811.34,4100222.64,4100366.64
24297,TEAK,313667.34,313811.34,4100318.64,4100462.64
24298,TEAK,313667.34,313811.34,4100414.64,4100558.64
24299,TEAK,313667.34,313811.34,4100510.64,4100654.64
24300,TEAK,313667.34,313811.34,4100606.64,4100750.64
24301,TEAK,313667.34,313811.34,4100702.64,4100846.64
24302,TEAK,313667.34,313811.34,4100798.64,4100942.64
24303,TEAK,313667.34,313811.34,4100894.64,4101038.64
24304,TEAK,313667.34,313811.34,4100990.64,4101134.64
24305,TEAK,313667.34,313811.34,4101086.64,4101230.64
24306,TEAK,313667.34,313811.34,4101182.64,4101326.64
24307,TEAK,313667.34,313811.34,4101278.64,4101422.64
24308,TEAK,313667.34,313811.34,4101374.64,4101518.64
24309,TEAK,313667.34,313811.34,4101470.64,4101614.64
24310,TEAK,313667.34,313811.34,4101566.64,4101710.64
24311,TEAK,313667.34,313811.34,4101662.64,4101806.64
24312,TEAK,313667.34,313811.34,4101758.64,4101902.64
24313,TEAK,313667.34,313811.34,4101854.64,4101998.64
24314,TEAK,313667.34,313811.34,4101950.64,4102094.64
24315,TEAK,313667.34,313811.34,4102046.64,4102190.64
24316,TEAK,313667.34,313811.34,4102142.64,4102286.64
24317,TEAK,313667.34,313811.34,4102238.64,4102382.64
24318,TEAK,313667.34,313811.34,4102334.64,4102478.64
24319,TEAK,313667.34,313811.34,4102430.64,4102574.64
24320,TEAK,313667.34,313811.34,4102526.64,4102670.64
24321,TEAK,313667.34,313811.34,4102622.64,4102766.64
24322,TEAK,313667.34,313811.34,4102718.64,4102862.64
24323,TEAK,313667.34,313811.34,4102814.64,4102958.64
24324,TEAK,313667.34,313811.34,4102910.64,4103054.64
24325,TEAK,313667.34,313811.34,4103006.64,4103150.64
24326,TEAK,313667.34,313811.34,4103102.64,4103246.64
24327,TEAK,313667.34,313811.34,4103198.64,4103342.64
24328,TEAK,313667.34,313811.34,4103294.64,4103438.64
24329,TEAK,313667.34,313811.34,4103390.64,4103534.64
24330,TEAK,313667.34,313811.34,4103486.64,4103630.64
24331,TEAK,313667.34,313811.34,4103582.64,4103726.64
24332,TEAK,313667.34,313811.34,4103678.64,4103822.64
24333,TEAK,313667.34,313811.34,4103774.64,4103918.64
24334,TEAK,313667.34,313811.34,4103870.64,4104014.64
24335,TEAK,313667.34,313811.34,4103966.64,4104110.64
24336,TEAK,313667.34,313811.34,4104062.64,4104206.64
24337,TEAK,313667.34,313811.34,4104158.64,4104302.64
24338,TEAK,313667.34,313811.34,4104254.64,4104398.64
24339,TEAK,313667.34,313811.34,4104350.64,4104494.64
24340,TEAK,313667.34,313811.34,4104446.64,4104590.64
24341,TEAK,313667.34,313811.34,4104542.64,4104686.64
24342,TEAK,313667.34,313811.34,4104638.64,4104782.64
24343,TEAK,313667.34,313811.34,4104734.64,4104878.64
24344,TEAK,313667.34,313811.34,4104830.64,4104974.64
24345,TEAK,313667.34,313811.34,4104926.64,4105070.64
24346,TEAK,313667.34,313811.34,4105022.64,4105166.64
24347,TEAK,313667.34,313811.34,4105118.64,4105262.64
24348,TEAK,313667.34,313811.34,4105214.64,4105358.64
24349,TEAK,313667.34,313811.34,4105310.64,4105454.64
24350,TEAK,313667.34,313811.34,4105406.64,4105550.64
24351,TEAK,313667.34,313811.34,4105502.64,4105646.64
24352,TEAK,313667.34,313811.34,4105598.64,4105742.64
24353,TEAK,313667.34,313811.34,4105694.64,4105838.64
24354,TEAK,313667.34,313811.34,4105790.64,4105934.64
24355,TEAK,313667.34,313811.34,4105886.64,4106030.64
24356,TEAK,313667.34,313811.34,4105982.64,4106126.64
24357,TEAK,313667.34,313811.34,4106078.64,4106222.64
24358,TEAK,313667.34,313811.34,4106174.64,4106318.64
24359,TEAK,313667.34,313811.34,4106270.64,4106414.64
24360,TEAK,313667.34,313811.34,4106366.64,4106510.64
24361,TEAK,313667.34,313811.34,4106462.64,4106606.64
24362,TEAK,313667.34,313811.34,4106558.64,4106702.64
24363,TEAK,313667.34,313811.34,4106654.64,4106798.64
24364,TEAK,313667.34,313811.34,4106750.64,4106894.64
24365,TEAK,313667.34,313811.34,4106846.64,4106990.64
24366,TEAK,313667.34,313811.34,4106942.64,4107086.64
24367,TEAK,313667.34,313811.34,4107038.64,4107182.64
24368,TEAK,313667.34,313811.34,4107134.64,4107278.64
24369,TEAK,313667.34,313811.34,4107230.64,4107374.64
24370,TEAK,313667.34,313811.34,4107326.64,4107470.64
24371,TEAK,313667.34,313811.34,4107422.64,4107566.64
24372,TEAK,313667.34,313811.34,4107518.64,4107662.64
24373,TEAK,313667.34,313811.34,4107614.64,4107758.64
24374,TEAK,313667.34,313811.34,4107710.64,4107854.64
24375,TEAK,313667.34,313811.34,4107806.64,4107950.64
24376,TEAK,313667.34,313811.34,4107902.64,4108046.64
24377,TEAK,313667.34,313811.34,4107998.64,4108142.64
24378,TEAK,313667.34,313811.34,4108094.64,4108238.64
24379,TEAK,313667.34,313811.34,4108190.64,4108334.64
24380,TEAK,313667.34,313811.34,4108286.64,4108430.64
24381,TEAK,313667.34,313811.34,4108382.64,4108526.64
24382,TEAK,313667.34,313811.34,4108478.64,4108622.64
24383,TEAK,313667.34,313811.34,4108574.64,4108718.64
24384,TEAK,313667.34,313811.34,4108670.64,4108814.64
24385,TEAK,313667.34,313811.34,4108766.64,4108910.64
24386,TEAK,313667.34,313811.34,4108862.64,4109006.64
24387,TEAK,313763.34,313907.34,4087262.64,4087406.64
24388,TEAK,313763.34,313907.34,4087358.64,4087502.64
24389,TEAK,313763.34,313907.34,4087454.64,4087598.64
24390,TEAK,313763.34,313907.34,4087550.64,4087694.64
24391,TEAK,313763.34,313907.34,4087646.64,4087790.64
24392,TEAK,313763.34,313907.34,4087742.64,4087886.64
24393,TEAK,313763.34,313907.34,4087838.64,4087982.64
24394,TEAK,313763.34,313907.34,4087934.64,4088078.64
24395,TEAK,313763.34,313907.34,4088030.64,4088174.64
24396,TEAK,313763.34,313907.34,4088126.64,4088270.64
24397,TEAK,313763.34,313907.34,4088222.64,4088366.64
24398,TEAK,313763.34,313907.34,4088318.64,4088462.64
24399,TEAK,313763.34,313907.34,4088414.64,4088558.64
24400,TEAK,313763.34,313907.34,4088510.64,4088654.64
24401,TEAK,313763.34,313907.34,4088606.64,4088750.64
24402,TEAK,313763.34,313907.34,4088702.64,4088846.64
24403,TEAK,313763.34,313907.34,4088798.64,4088942.64
24404,TEAK,313763.34,313907.34,4088894.64,4089038.64
24405,TEAK,313763.34,313907.34,4088990.64,4089134.64
24406,TEAK,313763.34,313907.34,4089086.64,4089230.64
24407,TEAK,313763.34,313907.34,4089182.64,4089326.64
24408,TEAK,313763.34,313907.34,4089278.64,4089422.64
24409,TEAK,313763.34,313907.34,4089374.64,4089518.64
24410,TEAK,313763.34,313907.34,4089470.64,4089614.64
24411,TEAK,313763.34,313907.34,4089566.64,4089710.64
24412,TEAK,313763.34,313907.34,4089662.64,4089806.64
24413,TEAK,313763.34,313907.34,4089758.64,4089902.64
24414,TEAK,313763.34,313907.34,4089854.64,4089998.64
24415,TEAK,313763.34,313907.34,4089950.64,4090094.64
24416,TEAK,313763.34,313907.34,4090046.64,4090190.64
24417,TEAK,313763.34,313907.34,4090142.64,4090286.64
24418,TEAK,313763.34,313907.34,4090238.64,4090382.64
24419,TEAK,313763.34,313907.34,4090334.64,4090478.64
24420,TEAK,313763.34,313907.34,4090430.64,4090574.64
24421,TEAK,313763.34,313907.34,4090526.64,4090670.64
24422,TEAK,313763.34,313907.34,4090622.64,4090766.64
24423,TEAK,313763.34,313907.34,4090718.64,4090862.64
24424,TEAK,313763.34,313907.34,4090814.64,4090958.64
24425,TEAK,313763.34,313907.34,4090910.64,4091054.64
24426,TEAK,313763.34,313907.34,4091006.64,4091150.64
24427,TEAK,313763.34,313907.34,4091102.64,4091246.64
24428,TEAK,313763.34,313907.34,4091198.64,4091342.64
24429,TEAK,313763.34,313907.34,4091294.64,4091438.64
24430,TEAK,313763.34,313907.34,4091390.64,4091534.64
24431,TEAK,313763.34,313907.34,4091486.64,4091630.64
24432,TEAK,313763.34,313907.34,4091582.64,4091726.64
24433,TEAK,313763.34,313907.34,4091678.64,4091822.64
24434,TEAK,313763.34,313907.34,4091774.64,4091918.64
24435,TEAK,313763.34,313907.34,4091870.64,4092014.64
24436,TEAK,313763.34,313907.34,4091966.64,4092110.64
24437,TEAK,313763.34,313907.34,4092062.64,4092206.64
24438,TEAK,313763.34,313907.34,4092158.64,4092302.64
24439,TEAK,313763.34,313907.34,4092254.64,4092398.64
24440,TEAK,313763.34,313907.34,4092350.64,4092494.64
24441,TEAK,313763.34,313907.34,4092446.64,4092590.64
24442,TEAK,313763.34,313907.34,4092542.64,4092686.64
24443,TEAK,313763.34,313907.34,4092638.64,4092782.64
24444,TEAK,313763.34,313907.34,4092734.64,4092878.64
24445,TEAK,313763.34,313907.34,4092830.64,4092974.64
24446,TEAK,313763.34,313907.34,4092926.64,4093070.64
24447,TEAK,313763.34,313907.34,4093022.64,4093166.64
24448,TEAK,313763.34,313907.34,4093118.64,4093262.64
24449,TEAK,313763.34,313907.34,4093214.64,4093358.64
24450,TEAK,313763.34,313907.34,4093310.64,4093454.64
24451,TEAK,313763.34,313907.34,4093406.64,4093550.64
24452,TEAK,313763.34,313907.34,4093502.64,4093646.64
24453,TEAK,313763.34,313907.34,4093598.64,4093742.64
24454,TEAK,313763.34,313907.34,4093694.64,4093838.64
24455,TEAK,313763.34,313907.34,4093790.64,4093934.64
24456,TEAK,313763.34,313907.34,4093886.64,4094030.64
24457,TEAK,313763.34,313907.34,4093982.64,4094126.64
24458,TEAK,313763.34,313907.34,4094078.64,4094222.64
24459,TEAK,313763.34,313907.34,4094174.64,4094318.64
24460,TEAK,313763.34,313907.34,4094270.64,4094414.64
24461,TEAK,313763.34,313907.34,4094366.64,4094510.64
24462,TEAK,313763.34,313907.34,4094462.64,4094606.64
24463,TEAK,313763.34,313907.34,4094558.64,4094702.64
24464,TEAK,313763.34,313907.34,4094654.64,4094798.64
24465,TEAK,313763.34,313907.34,4094750.64,4094894.64
24466,TEAK,313763.34,313907.34,4094846.64,4094990.64
24467,TEAK,313763.34,313907.34,4094942.64,4095086.64
24468,TEAK,313763.34,313907.34,4095038.64,4095182.64
24469,TEAK,313763.34,313907.34,4095134.64,4095278.64
24470,TEAK,313763.34,313907.34,4095230.64,4095374.64
24471,TEAK,313763.34,313907.34,4095326.64,4095470.64
24472,TEAK,313763.34,313907.34,4095422.64,4095566.64
24473,TEAK,313763.34,313907.34,4095518.64,4095662.64
24474,TEAK,313763.34,313907.34,4095614.64,4095758.64
24475,TEAK,313763.34,313907.34,4095710.64,4095854.64
24476,TEAK,313763.34,313907.34,4095806.64,4095950.64
24477,TEAK,313763.34,313907.34,4095902.64,4096046.64
24478,TEAK,313763.34,313907.34,4095998.64,4096142.64
24479,TEAK,313763.34,313907.34,4096094.64,4096238.64
24480,TEAK,313763.34,313907.34,4096190.64,4096334.64
24481,TEAK,313763.34,313907.34,4096286.64,4096430.64
24482,TEAK,313763.34,313907.34,4096382.64,4096526.64
24483,TEAK,313763.34,313907.34,4096478.64,4096622.64
24484,TEAK,313763.34,313907.34,4096574.64,4096718.64
24485,TEAK,313763.34,313907.34,4096670.64,4096814.64
24486,TEAK,313763.34,313907.34,4096766.64,4096910.64
24487,TEAK,313763.34,313907.34,4096862.64,4097006.64
24488,TEAK,313763.34,313907.34,4096958.64,4097102.64
24489,TEAK,313763.34,313907.34,4097054.64,4097198.64
24490,TEAK,313763.34,313907.34,4097150.64,4097294.64
24491,TEAK,313763.34,313907.34,4097246.64,4097390.64
24492,TEAK,313763.34,313907.34,4097342.64,4097486.64
24493,TEAK,313763.34,313907.34,4097438.64,4097582.64
24494,TEAK,313763.34,313907.34,4097534.64,4097678.64
24495,TEAK,313763.34,313907.34,4097630.64,4097774.64
24496,TEAK,313763.34,313907.34,4097726.64,4097870.64
24497,TEAK,313763.34,313907.34,4097822.64,4097966.64
24498,TEAK,313763.34,313907.34,4097918.64,4098062.64
24499,TEAK,313763.34,313907.34,4098014.64,4098158.64
24500,TEAK,313763.34,313907.34,4098110.64,4098254.64
24501,TEAK,313763.34,313907.34,4098206.64,4098350.64
24502,TEAK,313763.34,313907.34,4098302.64,4098446.64
24503,TEAK,313763.34,313907.34,4098398.64,4098542.64
24504,TEAK,313763.34,313907.34,4098494.64,4098638.64
24505,TEAK,313763.34,313907.34,4098590.64,4098734.64
24506,TEAK,313763.34,313907.34,4098686.64,4098830.64
24507,TEAK,313763.34,313907.34,4098782.64,4098926.64
24508,TEAK,313763.34,313907.34,4098878.64,4099022.64
24509,TEAK,313763.34,313907.34,4098974.64,4099118.64
24510,TEAK,313763.34,313907.34,4099070.64,4099214.64
24511,TEAK,313763.34,313907.34,4099166.64,4099310.64
24512,TEAK,313763.34,313907.34,4099262.64,4099406.64
24513,TEAK,313763.34,313907.34,4099358.64,4099502.64
24514,TEAK,313763.34,313907.34,4099454.64,4099598.64
24515,TEAK,313763.34,313907.34,4099550.64,4099694.64
24516,TEAK,313763.34,313907.34,4099646.64,4099790.64
24517,TEAK,313763.34,313907.34,4099742.64,4099886.64
24518,TEAK,313763.34,313907.34,4099838.64,4099982.64
24519,TEAK,313763.34,313907.34,4099934.64,4100078.64
24520,TEAK,313763.34,313907.34,4100030.64,4100174.64
24521,TEAK,313763.34,313907.34,4100126.64,4100270.64
24522,TEAK,313763.34,313907.34,4100222.64,4100366.64
24523,TEAK,313763.34,313907.34,4100318.64,4100462.64
24524,TEAK,313763.34,313907.34,4100414.64,4100558.64
24525,TEAK,313763.34,313907.34,4100510.64,4100654.64
24526,TEAK,313763.34,313907.34,4100606.64,4100750.64
24527,TEAK,313763.34,313907.34,4100702.64,4100846.64
24528,TEAK,313763.34,313907.34,4100798.64,4100942.64
24529,TEAK,313763.34,313907.34,4100894.64,4101038.64
24530,TEAK,313763.34,313907.34,4100990.64,4101134.64
24531,TEAK,313763.34,313907.34,4101086.64,4101230.64
24532,TEAK,313763.34,313907.34,4101182.64,4101326.64
24533,TEAK,313763.34,313907.34,4101278.64,4101422.64
24534,TEAK,313763.34,313907.34,4101374.64,4101518.64
24535,TEAK,313763.34,313907.34,4101470.64,4101614.64
24536,TEAK,313763.34,313907.34,4101566.64,4101710.64
24537,TEAK,313763.34,313907.34,4101662.64,4101806.64
24538,TEAK,313763.34,313907.34,4101758.64,4101902.64
24539,TEAK,313763.34,313907.34,4101854.64,4101998.64
24540,TEAK,313763.34,313907.34,4101950.64,4102094.64
24541,TEAK,313763.34,313907.34,4102046.64,4102190.64
24542,TEAK,313763.34,313907.34,4102142.64,4102286.64
24543,TEAK,313763.34,313907.34,4102238.64,4102382.64
24544,TEAK,313763.34,313907.34,4102334.64,4102478.64
24545,TEAK,313763.34,313907.34,4102430.64,4102574.64
24546,TEAK,313763.34,313907.34,4102526.64,4102670.64
24547,TEAK,313763.34,313907.34,4102622.64,4102766.64
24548,TEAK,313763.34,313907.34,4102718.64,4102862.64
24549,TEAK,313763.34,313907.34,4102814.64,4102958.64
24550,TEAK,313763.34,313907.34,4102910.64,4103054.64
24551,TEAK,313763.34,313907.34,4103006.64,4103150.64
24552,TEAK,313763.34,313907.34,4103102.64,4103246.64
24553,TEAK,313763.34,313907.34,4103198.64,4103342.64
24554,TEAK,313763.34,313907.34,4103294.64,4103438.64
24555,TEAK,313763.34,313907.34,4103390.64,4103534.64
24556,TEAK,313763.34,313907.34,4103486.64,4103630.64
24557,TEAK,313763.34,313907.34,4103582.64,4103726.64
24558,TEAK,313763.34,313907.34,4103678.64,4103822.64
24559,TEAK,313763.34,313907.34,4103774.64,4103918.64
24560,TEAK,313763.34,313907.34,4103870.64,4104014.64
24561,TEAK,313763.34,313907.34,4103966.64,4104110.64
24562,TEAK,313763.34,313907.34,4104062.64,4104206.64
24563,TEAK,313763.34,313907.34,4104158.64,4104302.64
24564,TEAK,313763.34,313907.34,4104254.64,4104398.64
24565,TEAK,313763.34,313907.34,4104350.64,4104494.64
24566,TEAK,313763.34,313907.34,4104446.64,4104590.64
24567,TEAK,313763.34,313907.34,4104542.64,4104686.64
24568,TEAK,313763.34,313907.34,4104638.64,4104782.64
24569,TEAK,313763.34,313907.34,4104734.64,4104878.64
24570,TEAK,313763.34,313907.34,4104830.64,4104974.64
24571,TEAK,313763.34,313907.34,4104926.64,4105070.64
24572,TEAK,313763.34,313907.34,4105022.64,4105166.64
24573,TEAK,313763.34,313907.34,4105118.64,4105262.64
24574,TEAK,313763.34,313907.34,4105214.64,4105358.64
24575,TEAK,313763.34,313907.34,4105310.64,4105454.64
24576,TEAK,313763.34,313907.34,4105406.64,4105550.64
24577,TEAK,313763.34,313907.34,4105502.64,4105646.64
24578,TEAK,313763.34,313907.34,4105598.64,4105742.64
24579,TEAK,313763.34,313907.34,4105694.64,4105838.64
24580,TEAK,313763.34,313907.34,4105790.64,4105934.64
24581,TEAK,313763.34,313907.34,4105886.64,4106030.64
24582,TEAK,313763.34,313907.34,4105982.64,4106126.64
24583,TEAK,313763.34,313907.34,4106078.64,4106222.64
24584,TEAK,313763.34,313907.34,4106174.64,4106318.64
24585,TEAK,313763.34,313907.34,4106270.64,4106414.64
24586,TEAK,313763.34,313907.34,4106366.64,4106510.64
24587,TEAK,313763.34,313907.34,4106462.64,4106606.64
24588,TEAK,313763.34,313907.34,4106558.64,4106702.64
24589,TEAK,313763.34,313907.34,4106654.64,4106798.64
24590,TEAK,313763.34,313907.34,4106750.64,4106894.64
24591,TEAK,313763.34,313907.34,4106846.64,4106990.64
24592,TEAK,313763.34,313907.34,4106942.64,4107086.64
24593,TEAK,313763.34,313907.34,4107038.64,4107182.64
24594,TEAK,313763.34,313907.34,4107134.64,4107278.64
24595,TEAK,313763.34,313907.34,4107230.64,4107374.64
24596,TEAK,313763.34,313907.34,4107326.64,4107470.64
24597,TEAK,313763.34,313907.34,4107422.64,4107566.64
24598,TEAK,313763.34,313907.34,4107518.64,4107662.64
24599,TEAK,313763.34,313907.34,4107614.64,4107758.64
24600,TEAK,313763.34,313907.34,4107710.64,4107854.64
24601,TEAK,313763.34,313907.34,4107806.64,4107950.64
24602,TEAK,313763.34,313907.34,4107902.64,4108046.64
24603,TEAK,313763.34,313907.34,4107998.64,4108142.64
